image,steering_angle
sunny_124.jpg,-0.0444568198174238
sunny_125.jpg,-0.295337506942451
sunny_126.jpg,0.0172105366364121
sunny_127.jpg,-0.124144770763814
sunny_128.jpg,0.0939545892179012
sunny_129.jpg,-0.376118972711265
sunny_130.jpg,-0.355927659384906
sunny_131.jpg,0.283258270658553
sunny_132.jpg,-0.276885115355253
sunny_133.jpg,-0.257726925984025
sunny_134.jpg,-0.283789833076298
sunny_135.jpg,0.0821259889751673
sunny_136.jpg,-0.0427256533876061
sunny_137.jpg,0.0396542930975556
sunny_138.jpg,0.278158248029649
sunny_139.jpg,0.185455024987459
sunny_140.jpg,0.244538027048111
sunny_141.jpg,0.372733748890459
sunny_142.jpg,0.0524321731179953
sunny_143.jpg,-0.0649672018364072
sunny_144.jpg,-0.326431724429131
sunny_145.jpg,-0.174410213902593
sunny_146.jpg,-0.0244981912896037
sunny_147.jpg,0.155172779224813
sunny_148.jpg,0.0037580301985144
sunny_149.jpg,-0.342939287424088
sunny_150.jpg,-0.360198242031038
sunny_151.jpg,-0.0466974200680852
sunny_152.jpg,-0.195010592974722
sunny_153.jpg,0.222982167825103
sunny_154.jpg,0.337350035831332
sunny_155.jpg,-0.207007539831102
sunny_156.jpg,-0.265875694341958
sunny_157.jpg,0.201943331584334
sunny_158.jpg,-0.339348995499313
sunny_159.jpg,-0.0917037034407258
sunny_160.jpg,0.218090135604143
sunny_161.jpg,-0.391107601858675
sunny_162.jpg,0.0721369795501232
sunny_163.jpg,0.241978158429265
sunny_164.jpg,0.0069399399682879
sunny_165.jpg,-0.166635195910931
sunny_166.jpg,0.0491996347904206
sunny_167.jpg,-0.173210945725441
sunny_168.jpg,-0.050298773124814
sunny_169.jpg,0.180110181309283
sunny_170.jpg,0.175177216529846
sunny_171.jpg,-0.0573976796120405
sunny_172.jpg,0.0382060913369059
sunny_173.jpg,-0.275559692271054
sunny_174.jpg,0.165751627273858
sunny_175.jpg,0.387015126273036
sunny_176.jpg,-0.130830918811262
sunny_177.jpg,-0.21939799040556
sunny_178.jpg,0.11874482575804
sunny_179.jpg,-0.346287724561989
sunny_180.jpg,-0.215226027555764
sunny_181.jpg,-0.28987850882113
sunny_182.jpg,-0.0281174501404166
sunny_183.jpg,0.135305304639041
sunny_184.jpg,-0.0592723758891225
sunny_185.jpg,0.381666289456189
sunny_186.jpg,0.172480477578938
sunny_187.jpg,-0.0328128395602107
sunny_188.jpg,-0.37904124353081
sunny_189.jpg,-0.147631899826229
sunny_190.jpg,6.27959147095e-05
sunny_191.jpg,-0.338437591120601
sunny_192.jpg,-0.0716686049476266
sunny_193.jpg,0.327232911810279
sunny_194.jpg,0.108924211747944
sunny_195.jpg,-0.278041143156588
sunny_196.jpg,0.0417938385158777
sunny_197.jpg,-0.276218205690384
sunny_198.jpg,0.0048575896769761
sunny_199.jpg,-0.21745264660567
sunny_200.jpg,0.303892673365772
sunny_201.jpg,-0.20198678355664
sunny_202.jpg,0.0306201044470072
sunny_203.jpg,-0.0157181866466999
sunny_204.jpg,-0.0098265282809734
sunny_205.jpg,-0.0870295269414783
sunny_206.jpg,-0.173705508001149
sunny_207.jpg,0.0837437700480223
sunny_208.jpg,0.395303968898952
sunny_209.jpg,-0.166523828357458
sunny_210.jpg,0.285548200272024
sunny_211.jpg,0.261387319117785
sunny_212.jpg,-0.123263499327004
sunny_213.jpg,-0.348237434774637
sunny_214.jpg,-0.246613764762878
sunny_215.jpg,0.390402524918318
sunny_216.jpg,-0.180233941599727
sunny_217.jpg,-0.127746314182878
sunny_218.jpg,0.381929421238601
sunny_219.jpg,0.374190368503332
sunny_220.jpg,0.0364418469369411
sunny_221.jpg,-0.28507652208209
sunny_222.jpg,0.169867898710072
sunny_223.jpg,0.37467915918678
sunny_224.jpg,-0.348086710833013
sunny_225.jpg,-0.206337318941951
sunny_226.jpg,-0.336740952916443
sunny_227.jpg,0.223630732484162
sunny_228.jpg,0.19478881508112
sunny_229.jpg,0.0850492436438799
sunny_230.jpg,-0.303896476142108
sunny_231.jpg,-0.383057246729732
sunny_232.jpg,0.198521452583373
sunny_233.jpg,0.330458329804242
sunny_234.jpg,0.285599559545517
sunny_235.jpg,0.0275332547724247
sunny_236.jpg,0.312491672858596
sunny_237.jpg,0.381106839515269
sunny_238.jpg,-0.0599937519058585
sunny_239.jpg,-0.186017700470984
sunny_240.jpg,0.261077482253313
sunny_241.jpg,-0.155515658482909
sunny_242.jpg,0.0580093691125512
sunny_243.jpg,0.272856127843261
sunny_244.jpg,0.142161980085075
sunny_245.jpg,0.301013493910432
sunny_246.jpg,-0.293896468169987
sunny_247.jpg,-0.108248866163194
sunny_248.jpg,-0.0910020587965846
sunny_249.jpg,0.334997541457415
sunny_250.jpg,0.109405599534512
sunny_251.jpg,0.100803235918283
sunny_252.jpg,-0.009049448184669
sunny_253.jpg,-0.23697772808373
sunny_254.jpg,0.049424403347075
sunny_255.jpg,-0.34889326710254
sunny_256.jpg,0.316098349913955
sunny_257.jpg,-0.0203828513622284
sunny_258.jpg,-0.0257982203736901
sunny_259.jpg,0.113198927603662
sunny_260.jpg,0.193203934282064
sunny_261.jpg,-0.220497344434261
sunny_262.jpg,-0.247750301845372
sunny_263.jpg,0.191028602793813
sunny_264.jpg,0.37161977738142
sunny_265.jpg,0.0888340823352337
sunny_266.jpg,0.277216595411301
sunny_267.jpg,-0.272161298617721
sunny_268.jpg,0.0102142529562116
sunny_269.jpg,0.204188638925552
sunny_270.jpg,-0.28171750344336
sunny_271.jpg,0.214012361131608
sunny_272.jpg,0.0573598977178335
sunny_273.jpg,0.288845057040453
sunny_274.jpg,0.0809911876916886
sunny_275.jpg,-0.366812405921519
sunny_276.jpg,0.360154193639755
sunny_277.jpg,-0.271941781975329
sunny_278.jpg,0.233347526192665
sunny_279.jpg,0.0635417245328426
sunny_280.jpg,0.117985962331295
sunny_281.jpg,-0.364946303330362
sunny_282.jpg,0.154067818447947
sunny_283.jpg,-0.0848348209634423
sunny_284.jpg,-0.245996625348926
sunny_285.jpg,0.0622009353712201
sunny_286.jpg,-0.329898322746158
sunny_287.jpg,-0.194407167285681
sunny_288.jpg,-0.360131320171058
sunny_289.jpg,-0.0961924294009805
sunny_290.jpg,0.191233205236495
sunny_291.jpg,0.0793055588379502
sunny_292.jpg,-0.0361266503110528
sunny_293.jpg,0.276036184281111
sunny_294.jpg,0.0019755817949772
sunny_295.jpg,0.204466767981648
sunny_296.jpg,-0.128772007860243
sunny_297.jpg,0.31472855899483
sunny_298.jpg,0.370560185611248
sunny_299.jpg,0.238359557278454
sunny_300.jpg,-0.0695104282349348
sunny_301.jpg,0.0691235130652785
sunny_302.jpg,-0.396288125775754
sunny_303.jpg,0.0101679718121886
sunny_304.jpg,0.368379602767527
sunny_305.jpg,0.0998274900019169
sunny_306.jpg,-0.0389584304764867
sunny_307.jpg,-0.310915438272059
sunny_308.jpg,0.107939117215574
sunny_309.jpg,-0.33467197176069
sunny_310.jpg,0.0013738866895437
sunny_311.jpg,0.218776806071401
sunny_312.jpg,-0.0046657741069793
sunny_313.jpg,0.357848324626684
sunny_314.jpg,0.115414691343904
sunny_315.jpg,0.253193871490657
sunny_316.jpg,0.101844013668597
sunny_317.jpg,0.0134856460615992
sunny_318.jpg,0.236961750499904
sunny_319.jpg,0.0121534092351794
sunny_320.jpg,-0.147262560762465
sunny_321.jpg,-0.0068371495231985
sunny_322.jpg,0.119238413870335
sunny_323.jpg,-0.0864460904151201
sunny_324.jpg,0.345804941095412
sunny_325.jpg,-0.0446778981015086
sunny_326.jpg,-0.130096755549312
sunny_327.jpg,0.298112446628511
sunny_328.jpg,-0.229165764525533
sunny_329.jpg,-0.0985336953774095
sunny_330.jpg,-0.0228014064952731
sunny_331.jpg,0.316358891315758
sunny_332.jpg,0.0882349725812673
sunny_333.jpg,-0.317545912414789
sunny_334.jpg,0.0631209725514054
sunny_335.jpg,0.267261238209903
sunny_336.jpg,-0.0461096435785294
sunny_337.jpg,0.20757052488625
sunny_338.jpg,0.297558763623238
sunny_339.jpg,0.151626471057534
sunny_340.jpg,-0.0958156738430261
sunny_341.jpg,-0.358453108742833
sunny_342.jpg,-0.293076120689511
sunny_343.jpg,-0.0120361004024744
sunny_344.jpg,0.365803373977542
sunny_345.jpg,-0.135070255771279
sunny_346.jpg,0.14446781296283
sunny_347.jpg,-0.274361783824861
sunny_348.jpg,-0.364069576188922
sunny_349.jpg,0.344844279251993
sunny_350.jpg,0.223002778738737
sunny_351.jpg,0.208000066876411
sunny_352.jpg,0.14307938311249
sunny_353.jpg,0.0050262259319424
sunny_354.jpg,0.12830403521657
sunny_355.jpg,-0.322986265085638
sunny_356.jpg,0.152107718400657
sunny_357.jpg,-0.0604292990639806
sunny_358.jpg,0.206664961203933
sunny_359.jpg,-0.261740492284298
sunny_360.jpg,-0.0430001739412546
sunny_361.jpg,0.157297397963703
sunny_362.jpg,0.196346020884812
sunny_363.jpg,-0.259410725347698
sunny_364.jpg,0.308260346390307
sunny_365.jpg,0.246343966200948
sunny_366.jpg,-0.143853532895446
sunny_367.jpg,0.270800899714231
sunny_368.jpg,0.292048758082092
sunny_369.jpg,-0.186922379955649
sunny_370.jpg,0.273847637884319
sunny_371.jpg,0.0545481702312827
sunny_372.jpg,-0.016234439983964
sunny_373.jpg,-0.374530971422791
sunny_374.jpg,0.36893653459847
sunny_375.jpg,0.240458001941442
sunny_376.jpg,-0.308292881399393
sunny_377.jpg,-0.227562664635479
sunny_378.jpg,0.235135484114289
sunny_379.jpg,0.327372529171407
sunny_380.jpg,0.201001515425742
sunny_381.jpg,0.324909204617143
sunny_382.jpg,-0.198785173334181
sunny_383.jpg,-0.114085140638053
sunny_384.jpg,-0.126649821177125
sunny_385.jpg,0.378187618777156
sunny_386.jpg,0.251577991805971
sunny_387.jpg,0.0912592019885778
sunny_388.jpg,0.290011880174279
sunny_389.jpg,-0.122812849469483
sunny_390.jpg,-0.0939324073493481
sunny_391.jpg,0.177619832381606
sunny_392.jpg,0.177362648583949
sunny_393.jpg,-0.213320141471922
sunny_394.jpg,-0.0812546692788601
sunny_395.jpg,-0.228563570603728
sunny_396.jpg,0.127657147496939
sunny_397.jpg,0.0682424522936344
sunny_398.jpg,-0.327737688831985
sunny_399.jpg,-0.367824083939195
sunny_400.jpg,-0.199010953865945
sunny_401.jpg,0.370512929186225
sunny_402.jpg,-0.0561369275674224
sunny_403.jpg,-0.174712893925607
sunny_404.jpg,0.135468510910869
sunny_405.jpg,-0.342460890673101
sunny_406.jpg,-0.071155278198421
sunny_407.jpg,0.32579905167222
sunny_408.jpg,0.16006381586194
sunny_409.jpg,0.346413094177842
sunny_410.jpg,0.0523992734029889
sunny_411.jpg,0.259961620345712
sunny_412.jpg,0.0626669505611062
sunny_413.jpg,-0.230232274718583
sunny_414.jpg,-0.160991926677525
sunny_415.jpg,0.0119347658008337
sunny_416.jpg,-0.329873182624578
sunny_417.jpg,0.358905294165015
sunny_418.jpg,0.119412547722459
sunny_419.jpg,0.180915241129696
sunny_420.jpg,-0.345651996694505
sunny_421.jpg,0.367819979228079
sunny_422.jpg,0.198906238377094
sunny_423.jpg,0.0784331331029534
sunny_424.jpg,-0.0133638003841042
sunny_425.jpg,-0.179271444678307
sunny_426.jpg,-0.216857455857098
sunny_427.jpg,0.117537620849907
sunny_428.jpg,0.114033876731992
sunny_429.jpg,-0.250763366557658
sunny_430.jpg,-0.0509931802749634
sunny_431.jpg,-0.34076256621629
sunny_432.jpg,-0.0339252417907119
sunny_433.jpg,0.273564588837326
sunny_434.jpg,-0.304276857711375
sunny_435.jpg,0.154922205023468
sunny_436.jpg,-0.295956047438085
sunny_437.jpg,0.244909232482314
sunny_438.jpg,0.261994805932045
sunny_439.jpg,0.297955753281713
sunny_440.jpg,-0.242791829258203
sunny_441.jpg,-0.0351323669776321
sunny_442.jpg,-0.393079512380064
sunny_443.jpg,0.383852566964924
sunny_444.jpg,-0.0983285244554281
sunny_445.jpg,-0.184813454002142
sunny_446.jpg,-0.106749097071588
sunny_447.jpg,0.0859306352213025
sunny_448.jpg,-0.085271767154336
sunny_449.jpg,0.235360754095018
sunny_450.jpg,0.298501148447394
sunny_451.jpg,0.351222966983914
sunny_452.jpg,-0.347756790928543
sunny_453.jpg,-0.337944723851979
sunny_454.jpg,-0.297858322784305
sunny_455.jpg,0.277745618484914
sunny_456.jpg,0.0565537234768271
sunny_457.jpg,-0.009007865935564
sunny_458.jpg,-0.0628474202007055
sunny_459.jpg,-0.310193196497858
sunny_460.jpg,0.286650733835995
sunny_461.jpg,0.161814095266163
sunny_462.jpg,0.342415929585695
sunny_463.jpg,-0.305759914219379
sunny_464.jpg,-0.163907962664962
sunny_465.jpg,-0.229556203074753
sunny_466.jpg,0.189143215678632
sunny_467.jpg,-0.20846436265856
sunny_468.jpg,0.195895038172603
sunny_469.jpg,-0.245266773737967
sunny_470.jpg,-0.319614457525313
sunny_471.jpg,-0.296820384636521
sunny_472.jpg,-0.321034489199519
sunny_473.jpg,0.397727751545608
sunny_474.jpg,0.254112337343395
sunny_475.jpg,0.0182669488713145
sunny_476.jpg,0.112405130267143
sunny_477.jpg,-0.208473162725568
sunny_478.jpg,0.109839556366205
sunny_479.jpg,0.386804028786719
sunny_480.jpg,-0.190957121364772
sunny_481.jpg,0.26714859995991
sunny_482.jpg,0.155582530796528
sunny_483.jpg,-0.0290224367752671
sunny_484.jpg,-0.117785215564072
sunny_485.jpg,0.251748920045793
sunny_486.jpg,-0.0158448969945312
sunny_487.jpg,-0.0675915522500873
sunny_488.jpg,0.0476414622738958
sunny_489.jpg,-0.10423849709332
sunny_490.jpg,-0.11802989859134
sunny_491.jpg,0.212400688230991
sunny_492.jpg,0.196672609820962
sunny_493.jpg,0.171678964979947
sunny_494.jpg,-0.127597548998892
sunny_495.jpg,0.300358659029007
sunny_496.jpg,-0.0901821920648217
sunny_497.jpg,0.0285426519811153
sunny_498.jpg,-0.290218544192612
sunny_499.jpg,0.15196474250406
sunny_500.jpg,-0.172665911912918
sunny_501.jpg,0.0530545458197594
sunny_502.jpg,0.123202316462994
sunny_503.jpg,0.125515555217862
sunny_504.jpg,0.211047892831266
sunny_505.jpg,-0.0614688485860825
sunny_506.jpg,-0.266187178902328
sunny_507.jpg,0.0297895515337586
sunny_508.jpg,-0.117347919940949
sunny_509.jpg,0.393663346022368
sunny_510.jpg,0.0311636265367269
sunny_511.jpg,-0.302815039083362
sunny_512.jpg,-0.146481809578836
sunny_513.jpg,0.396824845671654
sunny_514.jpg,-0.138576323352754
sunny_515.jpg,0.339408991113305
sunny_516.jpg,-0.201609597168863
sunny_517.jpg,0.0060089319944381
sunny_518.jpg,0.248051252402365
sunny_519.jpg,0.39874672293663
sunny_520.jpg,-0.19887030236423
sunny_521.jpg,-0.391869284957647
sunny_522.jpg,0.317901884391904
sunny_523.jpg,0.0225754892453551
sunny_524.jpg,0.310913349501789
sunny_525.jpg,0.22640081923455
sunny_526.jpg,0.110895262472332
sunny_527.jpg,0.305860048532486
sunny_528.jpg,-0.323894253186882
sunny_529.jpg,0.11382966786623
sunny_530.jpg,-0.0319994816556573
sunny_531.jpg,-0.254722529835999
sunny_532.jpg,-0.043439431861043
sunny_533.jpg,0.188644374907017
sunny_534.jpg,-0.122299041040242
sunny_535.jpg,0.222136267833412
sunny_536.jpg,-0.257701457664371
sunny_537.jpg,-0.082889355532825
sunny_538.jpg,-0.342008686065674
sunny_539.jpg,-0.200280692800879
sunny_540.jpg,0.177449541352689
sunny_541.jpg,-0.282810160517693
sunny_542.jpg,-0.15992157869041
sunny_543.jpg,0.323051445372403
sunny_544.jpg,-0.346113184839487
sunny_545.jpg,-0.0243687722831964
sunny_546.jpg,0.322647801414132
sunny_547.jpg,-0.159150743484497
sunny_548.jpg,-0.16021863091737
sunny_549.jpg,0.0955918839201331
sunny_550.jpg,-0.268744052387774
sunny_551.jpg,0.184776779636741
sunny_552.jpg,-0.103853166848421
sunny_553.jpg,-0.16239457372576
sunny_554.jpg,0.394133804179728
sunny_555.jpg,0.353874074667692
sunny_556.jpg,-0.319947712495923
sunny_557.jpg,0.0312575560063124
sunny_558.jpg,-0.229382660239935
sunny_559.jpg,0.302548537962139
sunny_560.jpg,-0.0976382041350007
sunny_561.jpg,-0.199471655488014
sunny_562.jpg,-0.395518906228244
sunny_563.jpg,-0.337279141508043
sunny_564.jpg,0.347674661129713
sunny_565.jpg,0.380840424261987
sunny_566.jpg,-0.314314995892346
sunny_567.jpg,-0.213271401636302
sunny_568.jpg,-0.310902705974877
sunny_569.jpg,0.142155648581684
sunny_570.jpg,-0.220141342841089
sunny_571.jpg,-0.136626436002553
sunny_572.jpg,0.0016637705266475
sunny_573.jpg,-0.171467213518918
sunny_574.jpg,-0.192035503126681
sunny_575.jpg,-0.156144216097891
sunny_576.jpg,-0.257936504110694
sunny_577.jpg,-0.348559456318617
sunny_578.jpg,0.387523460388184
sunny_579.jpg,0.0118646977469325
sunny_580.jpg,-0.269116902723908
sunny_581.jpg,-0.0459261946380138
sunny_582.jpg,-0.340876948833466
sunny_583.jpg,-0.289287848211825
sunny_584.jpg,0.299470544792712
sunny_585.jpg,0.0588812174275518
sunny_586.jpg,0.385626992769539
sunny_587.jpg,0.305790987052023
sunny_588.jpg,0.18627410903573
sunny_589.jpg,0.1541010864079
sunny_590.jpg,0.229552146047354
sunny_591.jpg,0.202056509070098
sunny_592.jpg,0.371554296836257
sunny_593.jpg,0.188244355656207
sunny_594.jpg,-0.236464050970972
sunny_595.jpg,-0.295813714154065
sunny_596.jpg,-0.134118541888893
sunny_597.jpg,-0.0744381062686443
sunny_598.jpg,0.0195881295949221
sunny_599.jpg,0.233751536905766
sunny_600.jpg,-0.117032609507442
sunny_601.jpg,0.293440641649067
sunny_602.jpg,0.123452570103109
sunny_603.jpg,-0.0062410701066255
sunny_604.jpg,-0.258843223005533
sunny_605.jpg,-0.300035575963557
sunny_606.jpg,-0.350939033553004
sunny_607.jpg,-0.371201730705798
sunny_608.jpg,-0.212780459411442
sunny_609.jpg,0.125357211381197
sunny_610.jpg,-0.0466051276773214
sunny_611.jpg,-0.278272203914821
sunny_612.jpg,0.109131067804992
sunny_613.jpg,0.294807183556259
sunny_614.jpg,0.021643528342247
sunny_615.jpg,-0.284206660650671
sunny_616.jpg,-0.332765082828701
sunny_617.jpg,-0.15297989230603
sunny_618.jpg,0.210922841355205
sunny_619.jpg,-0.249190676026046
sunny_620.jpg,-0.391900869458914
sunny_621.jpg,-0.066974568925798
sunny_622.jpg,-0.137672428041697
sunny_623.jpg,0.0512542134150863
sunny_624.jpg,-0.0372910438105464
sunny_625.jpg,-0.387975255399942
sunny_626.jpg,0.0968194521963596
sunny_627.jpg,-0.0986687926575541
sunny_628.jpg,0.0931575817987323
sunny_629.jpg,-0.398461998254061
sunny_630.jpg,0.179695166088641
sunny_631.jpg,-0.0922870745882392
sunny_632.jpg,0.0577269975095988
sunny_633.jpg,0.0613030705600977
sunny_634.jpg,-0.12371013071388
sunny_635.jpg,0.193936858698726
sunny_636.jpg,0.376120076514781
sunny_637.jpg,0.285118029266596
sunny_638.jpg,0.215569324977696
sunny_639.jpg,-0.373964533023536
sunny_640.jpg,-0.0048211382701993
sunny_641.jpg,0.0951985673978925
sunny_642.jpg,-0.329186497628689
sunny_643.jpg,0.173410425707698
sunny_644.jpg,0.334518953599036
sunny_645.jpg,0.0222109930589795
sunny_646.jpg,-0.195034096576273
sunny_647.jpg,0.116834121197462
sunny_648.jpg,0.396669934131205
sunny_649.jpg,-0.341863478161395
sunny_650.jpg,0.0446246700361371
sunny_651.jpg,-0.384719197824597
sunny_652.jpg,-0.19502449799329
sunny_653.jpg,0.275934261828661
sunny_654.jpg,-0.343080514669418
sunny_655.jpg,-0.0055210845544934
sunny_656.jpg,0.0568114129826426
sunny_657.jpg,-0.151334143057466
sunny_658.jpg,0.0895658107474446
sunny_659.jpg,0.125267970003188
sunny_660.jpg,0.0475918099284172
sunny_661.jpg,-0.117783402465284
sunny_662.jpg,-0.343586564622819
sunny_663.jpg,0.287228149548173
sunny_664.jpg,-0.328156207688153
sunny_665.jpg,-0.0749178472906351
sunny_666.jpg,-0.315681136772037
sunny_667.jpg,0.254746823385358
sunny_668.jpg,0.0243878845125437
sunny_669.jpg,-0.0989692505449057
sunny_670.jpg,-0.309500293433666
sunny_671.jpg,-0.0529919287189841
sunny_672.jpg,-0.328105634078383
sunny_673.jpg,-0.139162449538708
sunny_674.jpg,-0.387279755063355
sunny_675.jpg,0.224759716354311
sunny_676.jpg,-0.305770461633801
sunny_677.jpg,-0.11824428383261
sunny_678.jpg,-0.390481486730278
sunny_679.jpg,-0.303312147967517
sunny_680.jpg,-0.220337506011128
sunny_681.jpg,-0.0861712938174605
sunny_682.jpg,-0.0454707562923432
sunny_683.jpg,0.143168756365776
sunny_684.jpg,-0.318434016034007
sunny_685.jpg,-0.154143566638231
sunny_686.jpg,-0.0100249152630568
sunny_687.jpg,0.072675758972764
sunny_688.jpg,-0.198274265602231
sunny_689.jpg,-0.162378866970539
sunny_690.jpg,-0.356562846712768
sunny_691.jpg,-0.24890401866287
sunny_692.jpg,0.0667710645124316
sunny_693.jpg,0.109442707337439
sunny_694.jpg,-0.284129776991904
sunny_695.jpg,-0.101981006003916
sunny_696.jpg,0.115278256125748
sunny_697.jpg,0.239882359839976
sunny_698.jpg,0.0524980790913105
sunny_699.jpg,0.272286120802164
sunny_700.jpg,0.395068901404738
sunny_701.jpg,-0.135101827979088
sunny_702.jpg,0.0840029429644346
sunny_703.jpg,0.374781258590519
sunny_704.jpg,0.287592091783881
sunny_705.jpg,-0.0495944198220968
sunny_706.jpg,-0.115269532799721
sunny_707.jpg,0.235341713950038
sunny_708.jpg,-0.329764632880688
sunny_709.jpg,0.313739843666553
sunny_710.jpg,-0.352755376696587
sunny_711.jpg,-0.180201860703528
sunny_712.jpg,0.353993294946849
sunny_713.jpg,0.103485956415534
sunny_714.jpg,0.170346739329398
sunny_715.jpg,-0.075925799459219
sunny_716.jpg,-0.180501716025174
sunny_717.jpg,0.0671468613669276
sunny_718.jpg,0.123558046855032
sunny_719.jpg,-0.333327377028763
sunny_720.jpg,0.104993958771229
sunny_721.jpg,0.132657613232732
sunny_722.jpg,-0.295730407908559
sunny_723.jpg,-0.0209638992324471
sunny_724.jpg,-0.318810115195811
sunny_725.jpg,0.283634153194726
sunny_726.jpg,0.104307719692588
sunny_727.jpg,-0.325516069307923
sunny_728.jpg,-0.335436032898724
sunny_729.jpg,0.158126953803003
sunny_730.jpg,-0.178268411383033
sunny_731.jpg,0.0840785756707191
sunny_732.jpg,0.0964408863335848
sunny_733.jpg,0.139220815524459
sunny_734.jpg,0.323146593570709
sunny_735.jpg,-0.382471752166748
sunny_736.jpg,-0.132460240088403
sunny_737.jpg,-0.162248898297548
sunny_738.jpg,-0.25977683942765
sunny_739.jpg,0.0236884290352464
sunny_740.jpg,0.133832315914333
sunny_741.jpg,0.225549668446183
sunny_742.jpg,0.30277029518038
sunny_743.jpg,-0.317116498015821
sunny_744.jpg,0.277274265885353
sunny_745.jpg,0.294842576608062
sunny_746.jpg,0.0061451768502592
